Respondent,RLH,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Item9,Item10,Item11,Item12,Item13,Item14,Item15,Item16,Item17,Item18,Item19,Item20,Item21,Item22,Item23,Item24,Item25,Item26,Item27,Item28,Item29,Item30,Item31,Item32,Item33,Item34,Item35,Item36,Item37,Item38,Item39,Item40
391,509,1.7008,-2.257083,2.436899,0.078768,-2.452833,-0.973865,0.091111,-0.863652,-1.645365,-1.319558,0.668178,-0.220505,0.619714,2.179002,-0.881575,-0.487893,-2.611544,2.218955,2.533939,0.130746,0.660558,-2.900473,-2.425769,2.552264,1.389208,1.160729,-1.127533,0.738216,-4.970949,-1.19676,-3.476797,1.615628,1.469888,0.237387,-0.859324,-0.987194,-1.363882,0.466334,-4.142991,0.994515
392,464,2.691263,-1.611143,0.836348,0.447639,-2.168192,0.54557,1.441507,0.290444,-2.007983,0.385314,1.652707,-0.023549,2.262491,4.124129,5.832459,0.741009,-0.634435,2.884193,4.251338,0.246629,2.223444,-1.330763,-0.809302,2.712012,1.731207,1.452624,1.37067,1.453668,1.126987,-1.153916,-2.313494,3.365506,2.348269,0.270656,0.212204,-0.356743,-0.850604,3.188641,1.299879,2.758376
393,464,-0.295169,1.231993,3.637764,-0.519757,-2.785713,-2.234569,0.050235,-2.24482,-0.915768,-0.427403,-1.479713,-2.671785,-1.423096,1.52234,-2.693697,-1.919445,-4.144434,0.55909,-0.272078,-0.996604,1.57986,-6.088921,-2.678543,-1.813086,-1.555633,0.867141,-2.945794,-2.654196,-4.665952,1.853806,-5.944662,2.007201,-0.004309,-0.977552,-1.054951,-0.329785,-1.787454,-1.466032,-1.448922,-3.966853
395,580,0.143681,-0.402029,0.736473,-0.204191,-2.899265,-1.144618,-0.247556,-1.934157,-3.158648,0.605765,-1.486587,-3.086925,-0.373559,1.315574,-2.832812,-1.330149,-1.098644,-0.660433,3.78367,0.033702,0.919931,-6.506122,-3.477644,-1.757384,-1.427906,0.751184,-3.85337,-1.288497,-4.616348,-0.85824,-8.078925,1.98085,-1.79165,-0.163364,1.198729,-0.812671,-3.021332,-0.304189,-1.008748,-1.628675
396,503,1.319835,-1.19709,2.998444,-2.385128,-1.572517,0.078662,0.275017,-0.558409,-0.780809,-0.042923,0.184883,-0.941553,0.366088,1.73884,-0.063864,-0.680071,-0.596736,3.505462,2.931512,-0.042575,-0.306831,-3.168039,-2.142002,1.77578,0.816427,1.399973,2.470839,0.031517,-2.919031,-2.343467,-3.769886,2.045094,0.712867,-0.141121,1.531995,-1.929094,-1.072314,2.3004,-3.209267,1.68995
397,424,2.055347,-1.578872,-0.101586,-0.636057,-2.841928,1.199623,2.153048,0.074604,-1.57853,2.513286,1.67271,-0.587654,3.081395,2.746236,1.518826,0.233421,1.055168,4.550406,3.893945,0.688904,1.856509,-2.8887,-0.338413,2.632807,-1.127264,2.165177,0.834739,-0.822803,-1.47168,-1.756442,-2.397459,4.996827,2.731544,0.389039,0.393704,-1.436544,-0.923602,2.480944,0.663228,1.48581
398,476,1.77074,1.485193,2.111757,-1.188335,0.956345,-0.310935,-0.146327,-1.055484,1.073712,4.356282,1.189297,-0.679087,1.753666,-0.222395,-2.781665,-2.431522,3.167924,4.553352,3.500524,0.561994,0.549601,-1.943755,1.748082,1.041525,-2.764427,0.334504,2.829803,-0.195864,-3.95125,-0.558702,-2.887921,4.161613,1.452175,0.104628,2.05308,-1.276881,-0.338515,1.476195,0.371136,1.246238
40,332,1.695784,-1.51213,0.537808,-0.430222,0.00028,-0.124703,0.628951,0.295475,-1.719753,-0.406776,0.004412,0.657526,1.431563,1.427965,1.095556,0.109691,1.774711,2.195748,-0.012016,0.546129,0.796682,-3.816863,-1.702135,-0.052485,0.094225,1.52948,-0.76544,0.81068,-2.188403,-1.289096,-2.47182,0.732665,0.335855,0.471697,1.140927,-0.372854,-1.493598,-1.717188,-3.321982,1.119157
400,485,-1.581413,-1.785422,-2.166787,-2.43144,-4.612706,-1.013741,-0.054247,-0.899617,-0.865581,1.06302,-0.92629,-3.359754,-0.374075,-0.909666,-2.118527,-2.776372,-2.536135,1.771739,1.354457,-1.728008,0.255061,-5.377291,-3.576801,-0.047915,-3.223727,1.859291,-1.430762,-5.23011,-5.367445,-3.324119,-5.32484,1.745244,1.281691,-2.088486,-1.866224,-2.252815,-2.114327,-0.336716,-1.197646,-2.552265
401,402,-1.527576,-0.537439,-0.710888,-2.347826,-3.873096,-2.076069,-1.493233,-4.471993,0.878084,0.267993,-1.313042,-4.188017,-2.370128,-2.179705,-2.85331,-3.972219,-3.341112,1.337853,-0.385759,-1.990765,-3.567583,-4.557404,-4.159187,-1.204751,-3.429763,-0.812709,-1.068584,-1.844727,-5.896991,-1.20391,-6.7898,-0.2723,-0.902715,-2.731784,-0.525883,-2.798491,-0.567123,-1.076837,-1.801082,-1.076296
405,554,-0.721382,-1.340058,0.02022,-0.898695,-1.811576,-4.026219,0.570554,-4.665483,-1.953491,-1.879231,-2.469542,-3.513749,-1.063095,0.309985,-1.970353,-3.097703,-2.151672,1.126987,1.67233,0.319218,-0.294015,-5.409483,-3.80492,-1.320589,-1.609893,-0.122495,-1.99532,-2.185772,-4.122566,-1.233382,-7.009034,0.954997,1.082779,-0.790996,0.280975,-2.069071,-2.177329,-0.915762,-2.35499,-1.344177
406,490,-1.222389,-3.649192,-1.897855,-0.50771,1.655743,2.549668,1.901681,2.389055,-1.580879,0.550922,0.699528,-0.284388,1.577764,1.144341,2.616122,1.044967,-1.115908,0.229374,0.130761,-0.790099,2.167458,-0.623366,-1.71518,1.216114,-0.981187,0.99069,0.439903,-1.222507,-1.807321,-5.592856,-2.220651,1.546434,1.966339,-0.03378,-2.662573,-1.045209,1.177262,1.56707,-3.86041,-0.862027
407,480,2.390729,0.337319,2.660061,2.568506,1.841179,1.03243,2.550025,0.423723,-1.593712,0.844948,1.624549,2.947557,3.114736,2.735104,2.932189,1.141401,1.670788,1.624735,-0.140035,1.901701,4.869803,-2.218585,0.908809,0.901107,0.937298,2.135296,0.964115,2.265487,1.386568,1.5121,1.554892,2.524375,0.782605,1.223733,0.775013,0.720182,-2.545146,0.86874,0.858913,1.391972
408,390,-2.297378,-2.149914,-2.227259,-3.11095,-1.722266,-1.752611,-0.698721,-2.598463,-0.583711,1.055385,-1.014878,-2.732319,-2.047054,-1.21781,-1.258811,-2.214187,-3.626966,0.686399,0.177481,-3.296078,-2.637175,-3.44893,-3.762205,-1.571711,-3.081573,0.262737,-2.368731,-2.14756,-5.254535,-4.159136,-6.374242,0.966642,-0.063691,-2.222025,-2.254222,-1.927665,1.421596,-0.552039,-2.333131,-2.675861
409,517,1.005203,2.220422,-0.46454,-1.379896,2.45164,2.699731,1.298387,-1.990994,1.501063,6.223067,2.376755,0.101083,2.524657,-3.275278,2.744071,0.028191,4.515688,4.535589,4.186942,0.624872,2.409448,-2.349979,2.084705,-0.101671,-2.977859,0.713241,3.981204,0.290617,-1.502177,-0.61084,-0.869202,4.206366,1.698991,-0.041876,2.562888,-0.283366,-0.351624,2.334407,5.594667,1.13794
41,396,2.966237,-3.99241,0.330122,0.887136,1.244984,1.648023,3.418544,1.887688,-1.251557,2.037829,2.728695,-0.306997,3.061156,3.48521,1.851114,2.760675,0.355697,1.611191,4.258746,0.483091,2.68962,-1.155505,-0.371601,2.501,1.099733,2.421132,1.053149,2.365523,-0.132333,-2.265421,-2.130136,2.248006,2.566684,0.954882,-0.31257,0.572289,0.928234,3.640141,0.064993,2.832024
410,242,1.823785,0.844111,-0.801543,-0.13046,-0.07212,0.646107,0.85486,-0.522982,0.080417,1.369938,-0.924363,-0.42452,-0.813778,-0.03763,0.836554,-0.940059,-0.003866,1.167674,2.626427,0.217507,0.887331,-1.29159,-1.869451,0.827733,0.014872,0.362665,0.46225,0.077653,-1.672744,-0.610723,-2.217818,2.245481,0.5036,1.074152,0.850189,-1.378769,0.31446,0.808827,0.11646,-1.391668
412,530,0.058569,1.592344,3.264343,-1.652443,-4.47556,-1.400382,-0.94624,-1.888364,-3.127422,-1.392127,-0.874612,-2.451203,-2.045146,1.49808,-1.881292,-3.247095,-2.374731,-0.734473,-1.945658,-0.837684,-0.941311,-4.617204,-3.70493,-2.142539,-0.83483,0.310288,-3.017959,-0.42632,-2.10282,1.482872,-5.148231,0.178557,-1.363323,-1.276647,-0.539059,-0.19345,-3.150609,-0.716831,1.580474,-1.125407
413,280,1.950355,0.183633,-1.13975,0.998056,-0.226498,1.367657,1.393409,1.311287,-0.626102,2.20531,1.266643,2.109774,1.893868,2.082899,1.99069,1.411857,1.927808,1.360333,1.038056,0.888096,1.333422,-0.652884,1.106646,1.771195,-0.0046,0.266411,1.219236,1.934564,0.89706,-0.64906,-1.218329,1.439405,1.063449,0.73004,1.441641,0.464346,0.096019,1.493565,-0.499165,1.869284
414,359,0.697126,0.356018,2.2696,0.624022,0.148147,0.769214,-1.129415,-1.938319,-1.171971,0.860592,0.528195,0.26906,0.912943,1.218357,1.721318,0.53483,0.401803,1.489405,1.522759,0.376329,1.811135,-4.004398,-0.262208,0.307599,-0.756846,0.851584,0.658299,2.127177,-0.236627,1.293724,-2.218005,3.005233,0.719687,1.348112,1.362479,-0.293114,-0.961462,0.06419,0.193911,0.114021
417,422,1.306433,-2.27011,-0.548215,-0.847685,-2.975919,-0.346443,0.487876,-1.746528,-1.813073,-0.266209,0.759953,-1.376806,0.062556,1.347537,1.053876,-1.087288,-0.784437,2.576134,2.248585,-0.197846,-0.15447,-4.415784,-3.913628,1.341687,-1.325801,1.58443,0.235418,0.217457,-2.184811,-1.666917,-7.026154,1.849408,0.965775,-0.143308,1.145934,-1.607856,-1.460809,1.745492,-1.395733,0.459572
42,487,1.964763,0.268926,2.285022,1.31472,0.930777,-1.096357,0.490708,0.253221,0.773821,1.175842,-0.394381,0.471024,-2.075736,0.394528,-0.898541,-0.754812,-0.910742,1.325374,1.195762,0.288612,0.234906,-1.297298,-1.594406,0.908027,0.111297,1.916052,0.860257,0.088072,-4.355513,-0.050531,-3.222486,-0.253492,-0.004023,1.592494,1.199353,-0.197544,0.766052,-0.080477,-2.570455,-0.424375
420,502,-0.963357,-3.633569,-3.439409,-3.427513,-2.569967,-3.16036,-1.816413,-2.254702,-3.3855,0.840015,-1.827121,-3.235371,-0.896657,-1.010418,-3.339037,-4.279581,-1.4124,0.026853,0.208262,-3.586673,-1.721736,-7.085243,-5.410482,-3.882466,-3.753476,-1.519334,-3.083711,-3.937269,-6.235576,-3.518534,-6.986002,-0.252523,-1.884594,-3.372913,-2.472394,-1.541946,-1.056203,-0.494159,-4.925024,-2.43124
421,306,1.169059,-0.595142,1.958192,-0.850707,0.348744,-0.24518,1.259035,-1.750427,0.487995,2.201156,1.136861,-1.023241,1.693798,0.963121,-1.007052,-0.203013,1.221461,4.743665,2.143087,0.515766,-0.713181,-2.345284,0.285768,1.324387,-0.380502,1.395902,1.135207,0.861178,-1.726428,-0.945805,-3.240293,1.638816,2.756856,0.540279,1.825399,-0.446298,-1.125877,2.276305,-0.293378,1.876085
422,394,1.70676,-0.314915,0.471712,-0.66125,0.017081,2.757133,1.718543,-1.066966,-1.149838,1.163244,2.110039,-1.572755,3.360333,0.904404,1.794696,-0.227654,-0.54627,3.605915,3.298062,-0.139728,1.508085,-3.438824,0.768865,0.936235,-1.284173,0.698726,2.148249,1.644184,-1.618947,-1.80308,-1.11997,4.414634,1.686126,-0.529145,0.735201,-0.170838,-0.665587,2.005131,0.978401,2.035399
423,446,0.009446,-1.310629,1.737032,2.172876,-0.988988,-0.061033,0.13923,-0.918055,-1.636656,-0.437474,-0.069757,-1.60441,0.761227,0.873981,-1.824478,0.247803,-2.373665,0.116724,-0.857263,1.060474,1.331348,-3.728568,-0.795709,-0.246291,-0.614346,0.812091,0.503735,1.712425,-3.753686,-1.623754,-0.235713,-1.606785,-1.497085,0.130621,0.096542,-1.007224,-2.136769,-0.360436,-1.178393,0.148651
424,548,2.177141,-2.723878,-1.03541,-3.178137,-0.049367,0.651382,0.497567,-0.74486,-0.977991,1.967415,1.598051,-0.537492,0.401948,0.796269,1.294222,0.251429,0.834217,3.446071,3.548207,-0.1365,1.923184,-2.483833,-1.188181,2.152949,-0.450474,0.284841,2.220005,-0.394334,-1.185256,-4.378004,-2.371583,3.115656,2.492698,-1.106153,0.013521,-1.174717,0.613309,2.643513,-2.26665,1.159585
425,373,0.786924,-1.650523,-0.662513,1.26882,-0.191965,-0.423344,0.164626,2.011663,-1.377541,-0.951369,1.18,0.310605,0.118772,1.670099,2.085765,0.103879,-0.259224,0.033496,-0.796704,0.171693,-1.282467,0.221566,-2.820982,1.235603,-0.709099,1.422654,-0.355499,-0.338041,-0.140705,-1.49832,-3.003052,-0.183348,0.502844,-0.829754,-2.511954,0.783474,0.301333,1.40738,-1.273365,0.94475
426,434,-2.034998,-1.549591,2.300506,-0.435209,-5.371013,-0.953829,-0.351933,-1.735255,-2.322734,-1.998809,-1.569157,-1.181677,-0.57909,1.922989,0.043684,-1.890531,-4.298937,-0.84071,-1.246936,-2.1153,-1.182335,-4.540758,-4.616821,-0.7915,0.000838,0.983325,-2.749757,-0.089158,-4.528046,-1.135374,-5.903415,-0.774652,-1.505639,-0.793307,-1.435687,-0.420987,-1.240376,-1.642147,-2.379873,-0.7503
428,317,0.123855,-1.356794,0.529165,2.177016,0.161911,0.213834,1.636563,0.474141,-0.088053,-0.478532,1.206281,-0.541029,0.594287,1.349353,1.142903,0.325798,-2.171637,0.240458,0.303803,-1.235431,2.051763,0.627939,-0.530601,2.217462,0.941898,1.664897,-0.776923,0.137756,-2.119759,-0.239932,-2.078379,0.437473,0.887631,-0.360239,-2.974451,0.591181,0.397297,1.089733,-0.808896,-0.245266
429,414,0.769506,3.740107,2.120642,-1.008,-1.101494,1.161727,1.155833,-0.481909,1.268432,4.329956,1.062616,-0.497315,2.094419,0.198997,0.424483,-1.700193,3.580865,3.706301,4.35007,2.984143,0.585527,-2.891159,0.794948,0.667547,-1.786701,1.101816,2.354612,0.562381,-0.864826,2.035907,-2.444584,5.007361,1.156356,0.950846,3.790727,-0.104087,-0.335088,1.556955,4.592051,1.294823
43,466,-0.209161,-4.303915,-2.063722,-0.207038,-1.124204,-0.799741,0.214076,-0.501713,-2.346374,-0.104286,-2.703599,-1.939222,-0.226014,1.783693,0.055995,-1.002345,-2.911346,-0.916088,0.504167,-2.811459,0.409031,-2.499707,-3.474108,-0.848426,-0.449248,0.93249,-2.64605,-0.832809,-3.853763,-4.629614,-4.875115,-3.359847,-0.382846,-0.676477,-1.964493,-1.313355,-0.731095,1.39514,-3.597335,-0.521811
430,416,-0.873044,-3.124763,0.116012,-2.424138,-3.244288,0.581619,0.49113,-1.87302,-1.809519,0.860202,0.192865,-1.667784,-0.06014,0.270646,1.287728,0.594416,0.271939,1.858182,1.608814,-0.373426,-1.291902,-3.689507,-1.891938,0.585804,-1.630845,2.424999,-0.298593,1.105612,-2.547484,-3.51634,-4.27785,3.052983,1.027088,-1.026499,0.531143,-1.736208,-0.644985,1.645255,1.477699,1.433969
431,397,1.25734,-1.909414,-0.197714,-0.960617,-3.114055,-0.044557,1.490382,0.369325,-1.878693,-0.882366,0.44796,-0.306386,0.882611,2.790833,1.530525,2.028212,-1.087209,1.973078,2.330962,0.306708,1.25183,-1.438506,-1.720079,3.228945,1.56841,1.908343,0.039144,1.412243,-0.260692,-2.34136,-4.119921,1.834494,1.433181,1.676689,0.7756,-0.877197,-0.085052,2.603401,-1.554518,0.046033
432,256,0.036823,0.343605,-0.957763,-0.177726,-0.84116,-1.082129,0.121055,-0.189933,-1.884771,-1.08017,-0.989087,-0.918917,-2.149058,1.095587,-0.513744,0.534951,-3.050489,-0.9112,-1.274413,-0.48897,0.348196,-1.503039,-2.788598,-0.415984,0.167283,0.040759,-1.581454,-1.150382,-1.346756,0.582117,-2.798575,-0.802138,-1.002934,0.055362,-1.235035,-0.077222,-0.909448,0.37217,-0.791184,-1.831813
434,426,1.097738,-0.367072,2.669683,0.872323,-0.1557,-0.630363,0.182364,-1.796326,-0.551821,1.655955,-0.278961,-2.483614,1.709204,0.501891,-3.261169,-1.131282,1.460914,2.25766,4.269766,0.884686,2.9678,-5.539499,-0.970768,-1.245203,-2.43747,0.202914,0.755845,0.105526,-2.770343,-0.330282,-3.692733,2.96294,0.17195,0.439881,3.088246,-1.041084,-1.716186,0.184999,-0.907877,0.481541
436,356,0.158985,1.609335,-0.170348,-0.777787,-0.082312,0.513367,0.654653,-0.6853,1.106443,0.846348,0.926656,-1.581584,0.056201,-1.689875,1.203559,-1.580295,0.548673,2.347323,2.721408,0.95045,-1.466853,0.856632,-1.347016,0.365546,-1.375971,0.439851,2.700378,1.675844,0.73586,-1.603402,-2.282379,1.838162,0.66528,-0.082607,1.343621,-0.971241,0.359789,1.575769,1.348984,0.839133
437,386,1.745643,0.629098,2.085948,1.309647,0.612446,0.903743,2.138318,1.238259,-0.820701,-0.096047,1.24424,0.445492,1.902001,2.846283,2.224713,1.764347,-0.21559,0.371652,1.557234,1.188358,2.373654,-1.957363,-0.017636,1.615311,1.145814,3.521031,1.248893,3.940576,1.012596,1.030573,-2.255324,2.278995,2.254552,1.069907,0.974601,1.376244,0.607611,2.24303,0.511863,0.962744
438,513,-1.509149,1.061072,-0.384408,-1.698757,0.071812,-1.613119,-0.425312,-2.468559,-0.924162,-0.432445,-1.462864,-3.222103,-2.319751,-1.61655,0.799261,-2.38612,-0.617004,-0.649016,-1.910941,-0.545869,-2.325967,-1.071101,-3.874877,-2.191144,-1.69407,0.087054,0.441319,-1.891012,-1.236585,1.40846,-2.297485,-1.069967,-1.505385,-1.935842,-0.368233,-0.793246,-0.561529,-1.923121,0.898316,-2.805166
439,336,1.304937,-0.834708,1.630925,0.15144,-0.041638,-0.051934,1.05781,-0.83657,-0.473917,1.025892,0.704875,-1.140359,0.198391,0.904695,1.711381,-1.666055,-0.609546,1.602265,2.274578,0.563444,0.002357,-1.256458,-1.611948,-0.060756,-0.50774,2.057816,1.491,0.670509,-1.790072,-0.57113,-3.209184,0.72293,-0.392568,0.644543,1.26947,0.923313,-0.287756,0.390161,0.128149,1.221343
44,440,-0.185372,-4.097084,-1.870771,-1.147925,-1.19285,-2.945694,1.566943,-0.793554,-3.441704,-1.544703,-1.254984,-1.55915,0.930744,1.525753,-0.908196,-0.088915,-1.544613,0.86634,0.055019,-1.280074,2.932724,-3.95754,-2.077462,0.538149,-0.194358,0.926592,-2.370931,-2.154331,-1.314418,-3.004403,-4.506494,0.150524,1.020363,-2.534876,-1.736203,-1.537703,-1.814866,0.679367,-3.524228,-1.645093
440,534,0.528804,-2.629664,0.765491,-0.637857,-4.702601,-3.554648,-0.685194,-0.32807,-4.701152,-2.649421,-2.118742,-2.5101,-1.716565,2.557385,-2.984244,-1.819396,-4.182347,-0.043995,-0.077902,-2.182561,0.603742,-4.60422,-4.155461,-0.459306,-1.15596,0.933766,-3.903062,-2.376788,-5.967494,-1.38575,-6.784321,0.473155,-0.196322,-1.179647,-1.402966,-0.18115,-1.762403,-1.052558,-4.370071,-1.740937
441,551,0.961885,-3.359805,-0.844944,0.934677,1.876337,0.244401,2.359968,1.319163,-0.524716,0.488113,1.461155,-0.264655,2.11032,2.337813,-3.816514,1.045502,-3.288333,1.469621,5.074672,-1.435801,1.797797,-0.982688,-1.640782,2.529573,-0.742208,1.671363,-0.488238,-1.208922,-3.362599,-5.243459,-5.282742,1.786407,3.144308,0.447143,-2.319624,0.471976,2.583698,2.014199,-3.299511,2.228969
443,510,4.449097,-0.439525,0.161102,0.62,0.074471,-0.053358,1.058716,2.024337,-1.705856,0.972459,0.731466,0.277754,1.472786,3.087797,-0.946897,-0.527058,0.658148,2.660988,2.305697,0.476834,1.596805,-4.730773,-1.802024,1.67247,0.885823,2.518692,-0.594109,1.547771,-0.920929,-1.352275,-4.650695,1.586807,2.026146,2.064018,1.583238,2.867279,-0.580439,2.385193,-4.805377,3.514723
444,491,-0.296649,-2.614999,-1.825743,-2.142128,0.526402,-1.174426,1.31083,-2.596071,-1.187054,2.197125,-0.10891,-1.17978,2.164163,-0.377066,2.695749,-1.922161,0.869226,3.680633,0.855691,-0.600862,1.23724,-5.89869,-1.92674,0.215518,-3.313143,1.227216,0.696974,-1.089279,-3.154491,-1.367351,-3.585014,1.766518,1.947713,-2.233886,-0.148884,-2.338231,-0.702502,-0.540585,-1.940974,-0.412436
447,537,-1.484917,-2.450953,-0.701917,-3.95996,-7.294827,-4.681376,-3.408691,-5.14121,-5.821528,-3.966227,-3.751794,-6.422801,-3.988688,0.285367,-6.217041,-5.286834,-5.486443,-0.63094,-1.979876,-3.497836,-4.801162,-7.846923,-6.393434,-4.814891,-2.634825,-1.792244,-4.636051,-3.083877,-6.390346,-2.001817,-8.717356,-1.983466,-3.901129,-4.23357,-1.344831,-4.033318,-4.654442,-2.730021,-4.500094,-2.478957
449,452,-0.925843,0.608006,-2.419629,-3.697728,-1.065481,-0.049771,-1.542685,-2.639208,-0.808047,2.281388,0.200089,-2.347586,0.424624,-2.698712,2.385199,-3.488703,-0.303668,2.992501,2.5577,-1.065147,-1.515007,-5.551112,-4.106936,-1.043574,-4.183829,-0.703784,0.924066,-3.015085,-2.84105,-2.600105,-3.524518,2.01879,0.095038,-2.216424,-0.823308,-1.740909,0.498827,0.189227,2.038724,-0.761664
450,305,1.270538,0.342631,-0.364933,0.800511,-2.141402,-0.264927,1.141495,1.063999,-0.036413,0.894589,0.144154,0.507409,0.539299,1.915655,0.861426,0.558456,-0.107289,0.979974,1.792487,0.466752,0.198664,-0.082689,-0.154349,3.723073,0.56091,2.66652,0.189428,0.406689,0.274158,0.200757,-1.846783,1.616758,0.747467,0.628798,-0.37809,-1.251945,0.872448,1.697477,-0.933792,0.303242
451,514,0.063427,-4.577348,-2.173044,-1.839595,-0.964854,1.447145,1.21227,-1.342842,-2.40026,-0.107632,0.507644,-2.243353,1.418862,1.51439,-2.058535,-0.285518,-1.845017,1.142459,0.253577,-2.237035,1.082348,-3.924057,-0.844449,0.622811,-1.747879,0.817332,-1.838176,-4.3865,-3.160399,-5.297526,-4.780955,0.620945,1.434688,-1.201849,-2.121731,-0.97,-0.731495,0.598132,-2.381997,0.834703
452,298,0.590148,-0.62244,-0.374842,-1.415754,-0.983914,0.281334,0.497155,-0.747255,-2.20887,0.410365,0.849188,-0.190272,1.303411,0.859971,2.613644,-0.522499,-0.336474,1.840289,0.554984,-0.570836,2.22807,-1.965566,-1.396933,-0.045511,-0.757821,0.612273,0.930475,0.042561,-1.17359,-1.286738,-1.960085,0.778137,-0.271503,-1.131068,-0.222319,0.545545,-0.588128,1.015128,-0.075599,0.484731
453,455,3.268872,0.538388,0.193174,-0.14206,-1.020654,1.339082,0.79515,-0.097982,0.090531,2.569856,4.530078,0.546026,2.319608,2.943893,4.912103,-0.854103,1.841327,5.028452,3.735178,1.053952,1.057283,-0.0184,0.219316,3.34041,0.383644,0.682029,3.678933,2.558921,1.534226,-0.02811,-2.265243,4.148671,2.538494,0.364121,1.494018,0.048855,-0.027983,4.030954,2.081035,3.684462
454,439,0.459319,0.219504,1.447853,-0.445588,-0.653602,-3.942665,-0.597657,-3.036222,-2.684847,-0.383122,-1.954232,-1.762911,-0.901099,1.789451,-1.793372,-1.467342,-1.436494,0.496169,0.116888,-0.419595,-0.476814,-4.352166,-2.570445,-1.582716,-0.323328,0.606386,-1.251839,-0.969981,-0.98095,1.801728,-4.484833,0.726255,-1.275225,-0.456611,0.715714,-0.34854,-2.255236,-0.414277,-1.337474,-0.880818
455,612,3.114671,-0.670899,3.881228,1.620485,-4.310314,0.362737,0.77343,-1.403337,-2.337338,-0.184098,0.542461,-0.301946,1.534752,4.146282,-0.693847,-0.657921,0.141629,2.90705,3.104886,1.323238,-0.081477,-6.723182,-1.944841,1.680499,-0.245649,2.249358,-1.609288,3.035522,-2.716073,0.12182,-5.44716,3.25532,-0.207945,1.386418,2.482725,-0.215909,-1.992557,1.905989,-2.296453,5.795048
456,383,-0.345152,1.600546,3.330913,2.187245,0.766319,-0.528375,0.348253,1.889695,0.667123,-0.256416,-0.345303,2.49242,-1.127732,0.818968,-1.644412,1.07348,-1.36816,-0.6042,-1.747781,0.133519,1.266734,1.202145,0.701738,-0.419642,-0.258716,1.892156,-1.035712,-1.000415,-1.431788,1.243309,-0.633601,-0.495985,-1.161784,0.84358,-0.979985,1.837862,0.325362,-2.995181,-0.907661,-2.022244
458,624,1.346337,-3.249774,-2.373169,-2.792863,-2.875847,-1.071875,0.448305,-2.03859,-2.482418,1.209932,-0.12822,-2.881052,1.691572,0.43753,-0.749861,-3.473156,-1.141899,4.686273,2.303317,-1.763811,0.510464,-7.102083,-5.013015,3.004356,-3.769559,1.085263,-0.500771,-1.957379,-5.037759,-2.984329,-6.632799,3.63123,1.367646,-3.116581,-0.73477,-2.663535,-0.956638,1.562796,-2.06146,0.614401
459,214,1.895313,1.327584,0.54443,0.615374,1.681428,1.575441,1.569332,0.324517,0.017035,2.361773,1.462925,0.179329,1.954505,1.501749,2.723482,0.149025,2.022054,2.391563,2.783789,0.509331,1.373915,-0.670587,0.498432,0.261447,-0.201523,1.583001,1.195254,1.237799,0.716028,0.430587,-0.660455,2.355151,1.88787,0.694891,0.487371,1.065156,0.959306,1.362573,0.281705,3.349996
46,439,-0.662786,2.086093,0.84264,-1.667726,-2.931174,-2.339326,-0.395032,-2.105017,-0.710575,2.890369,-0.800091,-2.064224,-2.108715,-0.611829,-3.590328,-3.893853,-1.649659,1.317736,0.759458,-1.356924,-0.673576,-4.972695,-3.040474,-2.411104,-2.563826,-0.658278,-1.464752,-3.567522,-4.961993,3.233121,-6.054327,0.730067,-1.241928,-2.028215,-0.114654,-0.940455,-1.371383,-1.046085,-0.617282,-1.583637
