Respondent,RLH,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Item9,Item10,Item11,Item12,Item13,Item14,Item15,Item16,Item17,Item18,Item19,Item20,Item21,Item22,Item23,Item24,Item25,Item26,Item27,Item28,Item29,Item30,Item31,Item32,Item33,Item34,Item35,Item36,Item37,Item38,Item39,Item40,Item41,Item42,Item43,Item44,Item45,Item46,Item47,Item48,Item49,Item50,Item51,Item52,Item53,Item54,Item55,Item56,Item57,Item58,Item59,Item60,Item61,Item62,Item63,Item64,Item65,Item66,Item67,Item68,Item69,Item70,Item71,Item72,Item73,Item74,Item75,Item76,Item77,Item78,Item79,Item80,Item81,Item82,Item83,Item84,Item85,Item86,Item87,Item88,Item89,Item90,Item91,Item92,Item93,Item94,Item95,Item96,Item97,Item98,Item99,Item100,Item101,Item102,Item103,Item104,Item105,Item106,Item107,Item108,Item109,Item110,Item111,Item112,Item113,Item114,Item115,Item116,Item117,Item118,Item119,Item120
819,554,-2.298467,-3.131962,-4.23693,-1.994916,-1.348364,-1.438268,-3.904273,-6.352078,-0.939849,-4.412534,-1.017744,-6.826266,-5.348107,-2.823916,-2.038327,-1.676598,-2.643508,-3.773618,-3.721877,-4.610575,-1.849068,-3.238149,-1.223767,-4.219202,-8.820307,-2.88792,-3.983725,-1.827033,-1.847624,-2.412421,-0.965801,-3.264627,-2.509466,-0.428129,-7.455568,-4.10606,-2.578894,-4.026935,-0.195228,-2.790858,-1.859197,2.597207,1.834256,-2.514797,-4.370008,3.467078,-4.083498,-2.27097,-3.692455,-2.191484,-1.231383,-5.899335,-4.23287,-2.370963,-0.879273,-3.437261,-2.247665,-3.899937,-3.645812,0.34761,-0.71932,-4.614169,-4.337944,-1.005186,-3.397435,-6.662566,-3.027462,-3.728652,3.135385,-4.757929,-4.811531,-3.515891,-3.029512,-3.160434,-3.442585,0.37609,-3.256743,-3.388133,-1.057123,-5.324363,-3.293939,-5.258034,-3.781359,-2.970745,-2.59079,-5.298878,-3.53926,-3.328627,-3.698378,-2.398254,-6.371354,-3.965436,-5.209023,-3.190192,-2.282296,-1.449162,1.768254,-3.357894,-2.699853,-0.957357,-1.042211,-5.781807,1.638222,-0.851168,-2.870245,-2.971228,-1.998875,-1.870383,-4.176399,-3.922425,-2.286923,-3.347817,-3.905729,-5.178503,-1.314298,-3.405351,-7.306817,-2.256808,-2.662409,0
820,356,-0.987223,-1.58857,-2.041767,1.118481,0.722196,1.286595,0.078481,-4.253331,0.776051,1.039345,4.058268,-1.940692,-0.609253,-0.037057,1.182276,-1.155993,1.133852,0.950802,0.666804,1.662554,0.44928,1.638841,0.969989,0.222856,-5.143508,-2.405769,-0.201019,-1.276754,-0.904243,0.294159,0.610594,1.791393,0.139637,0.217955,-3.574714,-2.105154,1.951138,0.9713,0.308065,0.260814,-0.002376,1.015108,1.942932,1.284991,-1.691315,1.071979,0.396514,-1.577205,1.155996,0.609741,2.780183,-2.483801,-1.358966,1.130493,2.278199,-0.522861,0.247126,0.699883,0.953886,2.718593,1.610994,0.859292,0.716044,-1.737891,-1.451292,-3.578918,-0.983635,-0.560598,-1.667116,-1.571235,-0.238641,0.019549,0.152131,-0.479775,-1.567687,1.536482,1.898434,1.506518,0.144779,-1.17115,-0.109281,-1.834468,2.402096,1.07421,1.278576,-3.583227,-1.716561,0.914322,0.229789,1.468435,-0.866404,0.850324,-1.678975,-0.57311,-0.789051,-0.038884,-1.572727,-1.805197,-2.510952,0.963036,0.403363,-3.095032,-3.10128,0.506652,0.197806,-1.105891,-0.05539,-0.983803,-1.748392,-0.629307,2.549597,1.128495,-0.025064,0.722316,-0.250428,1.142644,-3.881854,-1.120703,-0.528757,0
823,439,-2.335945,-5.928448,-4.742632,-0.950489,0.155762,-0.186058,0.568113,-2.915078,-2.541247,1.688935,-1.34786,0.362645,-4.190432,-3.022396,0.212644,-1.109231,1.540033,1.150942,-1.896435,-1.300415,1.326089,-0.665058,-3.173488,1.66439,-6.793822,-2.422313,-0.37714,-2.573486,-1.762566,-0.359562,-2.338175,-0.17754,-1.058727,-2.308865,-6.721616,-0.728059,0.51125,-2.614693,-3.145872,-1.68302,-1.336374,-2.156452,-0.9171,0.847421,-1.467025,-3.607291,-4.103664,-1.953291,3.281351,-2.621682,0.39137,-2.683345,-1.505383,1.195514,0.911954,-2.754891,-0.465882,0.259606,-0.368803,0.051502,-4.357517,-1.942208,3.904288,-0.974376,-2.243241,-3.562955,-0.854788,-2.876164,-4.287356,-3.08411,1.422198,2.739383,2.946883,-0.100234,-1.879403,0.102803,1.254006,2.529661,-3.010964,0.317626,0.154437,-3.137218,1.038284,1.042819,-0.76894,-3.81018,-6.044728,-4.398715,0.444825,-1.789582,0.096464,0.053478,-5.567018,0.745151,-3.299069,-0.363759,-2.709777,-5.131543,-1.172756,-2.825857,-2.82712,-2.346889,-7.318194,1.003128,1.940639,3.188525,-0.974028,-2.521349,-1.813193,0.105284,0.165279,-1.964605,2.038394,0.782892,1.453554,-0.835907,-3.863258,-4.237385,-1.2979,0
824,347,1.117498,-3.388218,0.126812,-0.042022,2.341431,1.198189,2.448102,0.420646,1.139542,2.23049,1.659453,3.307683,-0.243101,0.776438,1.832814,0.497045,1.972753,3.64111,2.348519,5.387933,2.806833,-0.186049,1.303616,2.294285,-0.07415,0.837828,1.667058,-0.423734,0.725658,1.313488,0.65968,1.390054,-0.10301,3.354238,-0.466727,1.972508,2.488401,1.032796,0.165585,0.345528,0.882557,0.501573,1.618865,1.834104,1.236466,0.98754,-3.386576,0.097045,2.803595,1.451114,1.459978,0.985224,0.212237,1.793977,3.132232,1.958998,1.434588,0.973408,1.477127,2.694601,1.033218,-0.94403,4.665106,1.645543,0.962816,1.218079,1.481568,0.990469,0.729716,1.387208,4.218273,2.984453,2.847859,0.525918,-0.10561,2.680036,2.382869,2.109715,0.261734,1.838057,2.24598,0.066842,2.03535,2.577974,2.510282,-1.196762,-1.973417,1.830514,1.755735,2.177819,1.167459,2.802559,1.653337,2.612163,1.258337,1.904511,0.019055,-0.687559,0.286978,0.440485,0.827273,0.814785,-0.758589,1.892039,2.843268,2.094348,1.100222,0.652086,1.470598,0.917191,1.999043,1.573196,2.519202,0.492303,0.801262,1.33188,-1.600493,-0.368309,0.480042,0
826,278,-1.228237,-1.45189,-0.055942,-0.923414,0.314974,0.45478,0.366622,0.667011,1.335367,0.297027,0.530028,0.974802,-1.163804,-1.175109,0.7042,-0.205755,-0.336031,-0.11974,-0.433495,-0.729665,0.794673,-0.20669,0.73149,0.286089,1.595568,-0.308074,1.526768,-0.976156,3.049186,1.295904,0.624572,1.802957,0.202008,0.855588,-0.957461,0.695595,1.323155,-0.07444,0.33595,1.258119,0.461382,1.052436,2.066341,0.351646,-1.208374,-0.216714,-1.225749,0.135838,1.334739,0.701285,0.802824,-0.493414,0.650669,1.347442,1.355134,0.155583,-0.026528,0.397587,-1.646461,0.526755,1.87984,-1.86914,1.792456,0.776514,-0.308666,1.175929,0.897116,-0.756599,-0.62245,1.024506,0.711922,0.392933,1.626917,0.001093,0.735049,1.521798,0.444108,-0.229188,0.905192,0.541017,1.210291,0.345859,0.473408,0.369871,0.819249,0.298915,0.894938,-0.572995,0.316201,1.001631,1.419218,1.459077,-0.342922,0.359765,0.504813,1.023777,1.887855,-0.4629,-3.066696,-0.306469,0.115592,1.515738,0.492863,2.336878,1.225261,0.735342,0.718945,0.348371,0.973038,1.14139,0.781566,-0.595897,1.19811,0.024358,1.279294,0.246625,-0.586773,0.072758,0.526551,0
827,457,0.615742,-2.108687,-0.332752,0.154568,1.054767,1.563087,1.132981,-2.764455,-0.987711,2.818851,0.162013,-1.041057,-1.375086,0.092599,1.265796,0.940652,1.587412,0.368688,-0.797022,1.558279,0.349767,0.601179,1.071497,0.628944,-5.012821,-0.21299,0.137053,1.199487,-0.861825,-0.821825,0.24575,1.97747,0.215059,-1.01392,-4.326846,-1.179907,1.174889,-0.610225,0.335791,-0.054444,2.056808,-0.0287,2.251502,1.184999,-0.485697,1.447667,0.238595,-1.429976,2.264966,-0.396443,1.648609,-3.32823,-3.599523,1.498168,3.430355,-1.280553,0.3046,1.435603,0.451989,1.976919,1.199807,-0.004346,0.789208,-0.806085,1.742515,-3.150445,0.21757,-0.915491,-1.666063,-0.690237,0.507207,2.022943,1.812841,0.311123,-0.157023,1.628607,1.652569,1.010799,-0.314197,-3.009033,0.92897,-3.213351,0.824463,0.728119,1.018496,-2.396472,-3.418494,-1.266046,0.595617,-0.129058,-0.054658,-1.163194,-2.699084,0.120234,-1.185699,-0.000141,-1.871095,-1.48756,3.956595,-1.227227,-1.572733,-2.610786,-1.43042,0.984874,1.775025,2.339418,0.150221,-0.722719,-0.521636,-0.409327,2.171863,0.318138,0.625566,1.578974,1.070324,-0.189485,-2.79058,-1.943107,0.004508,0
828,575,-0.545213,-5.918349,-1.081766,0.174618,-1.259465,0.084266,-0.355457,-0.69491,-0.075578,-0.061616,0.649925,1.419662,-0.651262,-1.125508,0.829725,0.195342,1.75393,2.072761,2.951474,2.922661,1.533996,-0.92508,1.32969,2.278086,-3.489065,-1.109881,-0.164421,-0.001517,-0.856447,-1.346074,-2.476507,-0.121265,-0.679121,-1.833005,-3.228975,0.97568,1.103751,-0.186083,-2.050908,-1.589627,-0.604887,-3.826097,-0.017131,-1.19255,-2.413597,-0.876831,-3.826365,0.535779,3.285048,-2.265526,0.323939,-3.975684,-2.211337,1.315409,0.021897,-3.383114,0.307946,2.821239,3.80397,-1.424291,-1.708037,-1.130588,4.128835,-1.417955,0.613817,0.331785,-1.097488,-2.444857,-4.363709,0.992028,3.409747,3.666175,4.332905,0.766168,0.056078,0.63137,1.919929,0.163666,-3.12798,-0.305729,1.401549,-1.72532,0.058432,-0.464039,-0.911406,-3.889249,-6.253099,-0.634712,1.41009,-0.196977,-0.163486,1.624424,-5.110648,0.03434,-1.873611,0.352276,-2.310109,-3.467885,-0.272393,-3.663683,-2.528196,-2.205256,-3.792757,0.741878,4.005171,4.372685,-0.336588,-0.611971,-0.537404,1.015955,1.919024,3.358743,4.360885,1.46397,3.299224,0.098687,-2.085798,-2.83508,-1.198584,0
829,389,0.103874,-2.592998,-3.511374,0.918095,-2.055732,-0.646681,-0.514453,-2.237988,0.657544,0.238765,1.04641,-2.007717,-1.800331,-1.127572,0.77334,0.733046,-1.694982,-0.347303,-0.048484,-0.842148,-0.12163,1.564023,0.670846,-0.199748,-6.19195,-0.440321,0.482875,0.494445,-0.889618,-0.911272,-0.466967,-0.368976,0.249176,-1.056901,-3.775511,-0.043459,1.62083,-0.010334,0.390903,-0.047096,-0.229647,1.006487,2.326408,-0.934952,-2.261267,-0.348134,-0.811795,-1.886683,0.949696,0.625884,-1.009386,-5.123093,-0.762708,0.832683,-0.040374,-1.009196,0.028218,1.53215,0.846721,0.126556,0.192906,1.239333,1.089304,-0.060222,0.490277,-3.062035,0.881191,0.067815,-0.270994,0.75785,0.811666,1.48708,0.40496,-0.241972,-0.072303,1.260929,-0.255958,-0.659445,1.322246,-1.873685,-0.567261,-2.821561,-0.363902,-1.8556,-0.446743,-1.078063,-2.52795,-1.229758,0.618385,0.431511,-0.851545,0.69083,-3.130283,-2.309922,-1.894899,-0.820428,-0.54383,-2.163965,1.078959,-1.861506,1.915064,-1.350697,-3.464281,1.047143,-0.530373,0.803063,0.213319,-0.489285,-1.726586,-0.370604,2.740658,-2.600898,-1.815949,0.931586,0.989475,-0.443306,-2.425167,-3.661534,-2.298717,0
83,485,-1.617448,-3.758473,-0.820237,-1.46523,-1.60549,0.37735,-0.848927,-2.551466,-1.506505,-1.278153,-1.531728,-2.432005,-3.689806,-3.444212,-0.469063,1.110126,-0.332944,-3.445692,-3.145666,-5.526329,-0.555702,-0.905535,-0.528075,-1.490739,-4.782549,-2.5637,-2.219788,0.139591,-0.93549,-0.778473,-1.276225,-1.187723,-1.37631,-3.171799,-7.84603,-2.050269,-0.024116,-2.469001,0.461755,0.110383,-0.711222,-0.511817,1.021095,-0.294974,-3.397549,0.291472,-1.21111,-1.178572,0.449499,-3.184613,0.368833,-4.745565,-3.83346,-1.157461,1.224421,-2.859711,-1.067997,-0.982539,-1.662345,0.161617,-1.596902,-3.08974,0.160182,0.044514,-1.154644,-4.142678,-1.375927,-2.521608,-0.795632,-2.354303,0.77038,1.347376,0.201203,-1.141737,-1.004639,-0.704791,-1.256686,-1.014353,-1.81119,-2.642309,0.488185,-2.936253,-1.264637,-3.321717,-2.593612,-3.542348,-4.953101,-3.138372,-1.095009,-1.48021,0.406546,-4.613083,-4.543667,-0.036444,-2.589211,-0.259043,-1.336838,-3.473122,-0.390361,-2.305822,-2.014945,-3.432732,-1.662485,-0.217889,2.668595,3.622647,-0.610501,0.112369,-3.881341,-2.593432,-0.516927,-0.742457,1.042482,-1.736292,1.800219,-2.571223,-4.318853,-1.569956,-0.569542,0
831,493,1.53012,1.332931,-1.310367,1.303546,1.384869,0.545779,1.961693,2.648268,0.840344,1.519763,1.369027,1.653458,-0.212625,0.912219,2.450979,2.801596,2.051285,2.023528,0.452865,1.996668,1.066416,2.403688,0.660764,1.583172,-3.048178,1.233789,2.458311,1.827604,0.042038,0.593089,0.49033,1.44017,1.067786,0.648127,-1.494105,3.96164,2.62805,0.18668,0.951678,-1.283719,0.922914,0.128415,4.377678,1.711074,1.466566,-0.983425,1.372754,0.791721,3.04683,1.738377,0.79979,0.933035,2.820702,2.893244,1.712118,0.446401,1.531579,1.523964,1.653644,0.024273,0.856195,3.534211,1.52355,1.834957,1.455384,4.915798,3.675417,1.915265,-0.343541,3.772302,1.61021,2.497163,2.391161,1.430569,1.977185,2.437858,1.144485,2.166616,2.899997,-0.519278,2.981118,-0.249575,2.332205,0.351946,2.047246,4.477777,-4.15673,1.3325,0.634288,0.750515,3.343353,3.750815,-1.357607,0.275186,0.378002,1.23235,0.472982,0.459429,5.565693,-1.088158,1.337246,1.750674,-2.379402,2.433576,1.033188,2.28594,2.672591,0.855064,1.841001,2.754909,2.771111,0.255318,0.975182,2.422212,2.453944,1.272697,3.340498,-0.487307,0.763301,0
832,532,0.897325,-4.141734,-1.259364,-1.423903,1.141092,-0.115295,-0.114565,-1.784365,0.116878,-0.611507,-0.454787,-0.315905,-2.375861,-1.342921,-0.167171,-0.005755,-0.820847,-0.588291,-3.026384,-3.130565,-0.222374,-3.142799,-0.750681,-1.444684,-1.873462,0.251364,0.177958,-0.713422,0.660482,0.104083,-2.241771,-1.08054,-0.403488,-1.93977,-3.609121,0.242092,0.163,-4.256077,1.846551,0.273265,-0.090219,2.957633,1.441663,-0.765303,-1.503728,2.475972,-5.859406,-0.903578,0.257807,-0.231185,-0.07786,-2.66918,-0.034124,0.394705,0.979358,-1.50407,-1.359044,-1.29916,-2.108462,0.091592,-0.233815,-4.523904,-1.13306,3.494154,-0.551037,-0.247373,0.138754,-1.710144,2.577654,-1.44047,-0.610774,0.281724,1.579808,-0.580413,-1.436682,1.44355,-1.000397,-0.78453,-0.263577,-0.112383,0.756194,-1.289866,-0.870825,-0.202375,0.606989,-2.5176,-4.621723,-2.822074,-1.29137,-2.609388,-0.412711,1.589257,-3.81285,-0.001037,-1.282851,4.364496,2.991942,-1.800984,4.003948,-1.342864,2.012259,-0.433069,1.927325,1.106753,0.322255,0.90813,-0.060382,-1.885379,-1.116242,1.443229,0.814825,-3.245092,-1.514482,-1.112986,1.012554,-1.943772,-2.328169,-1.653409,-2.655893,0
833,423,-1.264182,-4.518447,-0.903172,-0.563226,1.041086,0.647063,-0.783356,-3.131013,1.386762,-0.246354,0.433333,-1.455098,-2.261449,-2.008422,1.018098,-2.159422,-0.064901,0.372562,-1.395,0.374175,-0.069271,-2.406944,-0.641288,0.098386,-5.276406,-1.807759,-1.327534,-2.355248,-0.261961,0.470393,-0.318435,0.326005,0.049498,-0.575636,-4.686369,-1.232777,0.214132,-1.053562,-0.146451,-0.349763,-0.849016,-0.968412,-0.108458,-0.369046,-1.304199,-0.816527,-2.633098,-2.119173,2.015233,-0.385944,1.361663,-2.296984,-1.223823,1.045177,2.890588,-1.475226,-0.236275,0.202036,-0.133572,1.826121,0.932639,-1.32641,1.155661,-1.421102,-2.546597,-4.61244,-1.824285,-2.744712,-3.301649,-2.139766,-1.12235,0.009192,0.650916,-0.909936,-1.7441,1.419675,1.75082,0.365772,-2.567225,-1.308861,-0.71427,-2.94918,0.553117,0.220864,-0.021948,-4.786912,-5.976258,-2.253723,-1.377176,-1.405158,-1.271127,-0.227637,-3.632793,-0.438779,-3.22339,-1.654621,-2.384348,-4.413754,-4.152483,-1.409852,-0.335483,-3.755,-4.362061,-0.037856,0.577172,0.374064,-1.204517,-1.964345,-2.006332,-1.7722,-2.378676,-2.470106,1.227003,-0.522811,-0.923927,-1.313024,-4.961729,-1.706652,-1.888661,0
837,278,-1.692178,1.088723,1.269127,0.620245,-0.829603,0.402182,0.55907,1.776895,1.299091,1.233365,1.577025,0.392513,0.517532,0.21207,2.350413,1.721282,-0.918536,0.750286,0.606591,1.538826,0.338657,3.295549,0.714039,-1.026398,-0.745069,0.415474,0.115526,0.144925,1.037811,-0.568984,1.182259,1.064312,-0.348233,1.525922,0.566196,2.038885,0.75594,2.53464,1.018966,0.198494,0.091608,0.964822,2.188275,0.731616,-1.051451,1.137296,1.66444,1.581276,1.997178,1.490398,0.876325,-0.165342,1.583721,1.199413,0.653524,-0.885411,1.208289,0.742004,0.960186,1.056304,0.725521,1.804874,0.259011,0.579207,1.077822,2.149268,0.77182,0.557787,-0.252675,1.60961,1.75106,1.344382,0.381419,-0.326674,1.521216,1.162983,1.011341,0.404389,2.645723,-0.542077,-0.603054,0.776379,-0.202487,-1.108543,0.319075,0.837225,0.678059,-0.014264,0.517274,0.908584,1.181748,-1.415045,0.204914,-0.62093,0.984345,0.042782,1.60317,2.900364,0.675595,0.010246,0.566039,1.164937,0.933665,0.979358,-0.686431,-0.548615,1.167288,2.623819,2.28553,1.065789,0.412845,3.42287,0.832964,0.184154,0.621764,1.218305,0.934558,1.713314,2.255003,0
839,579,-3.027875,-6.969281,-3.127009,-2.031069,-2.097594,0.350142,-2.820328,-6.094377,-2.276818,-0.680567,-1.929958,-3.486626,-5.238567,-3.72999,-0.898002,-1.056564,-0.877707,-1.541107,-2.187899,-0.980932,0.488124,-4.512926,-0.359398,-1.216159,-5.364906,-4.429572,-4.096391,-1.143944,-2.097813,-1.357137,-0.932563,-1.441304,0.094566,-1.577568,-7.442919,-3.096534,-0.343241,-1.956673,-1.602158,-0.946391,-2.031382,-2.074226,-1.374696,0.275018,-2.34002,-0.636312,-4.900757,-5.782224,-0.57335,-2.996542,-0.422082,-8.072726,-5.138947,-1.177778,1.997162,-2.31298,-2.280849,-1.544005,-1.995111,1.284041,-1.657128,-5.847342,2.733444,-2.883724,-3.258318,-7.534415,-3.25425,-2.742856,-2.786662,-3.595867,0.130564,0.290041,0.160171,-1.151201,-2.546142,0.004527,-0.5736,-2.641579,-4.402069,-3.957878,-1.064462,-4.295925,-1.333407,-1.485555,-2.800593,-8.128292,-6.496634,-2.856693,-2.247069,-1.66538,-4.127305,-4.050472,-5.625857,-1.095435,-3.470426,-2.295016,-2.613738,-7.646144,-7.351233,-2.944965,-2.432394,-3.75744,-5.580958,-0.55273,2.295356,1.37036,-1.557465,-1.482204,-3.972542,-4.501626,-1.815339,-1.872126,0.360843,-2.727066,-0.967927,-4.297045,-7.494048,-0.98036,-3.242946,0
841,502,-1.440942,-5.546274,-1.326966,-0.984492,-4.067129,-1.604258,-3.249954,-4.4604,-1.38091,-1.123413,-0.442072,-2.038102,-2.814031,-1.27859,-0.379543,0.788171,-4.313189,-1.84436,-0.615343,1.32231,-1.903434,-4.096924,2.429718,-4.300313,1.603963,-2.30127,-3.0444,0.138558,-1.680081,-3.167995,-0.01366,-0.34665,-1.097543,-1.182031,-3.599671,-2.735905,-0.752631,0.207615,-0.128738,-1.749305,-1.328603,-1.513719,0.942505,-1.772589,-2.05332,0.047171,-0.658352,-4.664469,-1.874246,0.657908,-1.659048,-4.702274,-5.563871,-0.95833,-0.408523,0.485416,-2.890354,-0.90561,-0.403987,0.297621,2.469264,-2.518389,-1.848178,-4.857016,-0.714933,-5.628673,-2.994486,0.060204,-1.91459,0.38794,-1.300713,-1.033731,-0.963418,-3.631984,-1.080868,0.678692,-1.048735,-4.259088,-3.106036,-6.8495,-2.15885,-2.283551,-3.799819,-6.647267,-3.587163,-5.411394,-6.709901,-0.294457,-1.636068,-0.444024,-4.277118,-3.572768,-3.492395,-3.517655,-2.89784,-3.311769,-3.587155,-5.063047,-5.872873,-2.149682,-1.795413,-2.06735,-5.303246,-0.693888,-1.333056,-3.51201,-0.900174,-0.195561,-4.17392,-3.972622,-2.346672,0.320114,-0.416146,-1.085287,-2.231073,-2.532862,-4.946355,-1.3977,-3.213029,0
843,553,-1.335832,-4.940589,-3.883924,-1.445588,-2.8588,-2.491336,-2.924251,-4.499851,-2.648796,-2.503005,-2.675983,-4.360779,-3.926448,-4.166626,-1.688388,0.395391,-1.222911,-1.892873,-2.733812,-1.70069,-2.254535,-3.837476,-1.531424,-4.189701,-9.267091,-3.231928,-3.823385,0.152768,-3.717663,-3.347672,-0.85425,-1.89914,0.137019,-3.845436,-8.020288,-3.003014,-0.675977,-4.1589,-3.419539,-3.206413,-3.668333,-2.746052,-0.598677,-1.314659,-2.658522,-2.340595,-3.571499,-4.770551,-0.265297,-2.335147,-1.447485,-6.261974,-4.526175,-0.626835,-0.665259,-3.243063,-2.433702,-1.447236,0.11032,-0.342246,-3.631812,-1.340023,-0.682174,-1.350716,-2.156823,-6.170068,-3.027591,-2.228273,-2.960172,-2.622858,0.103782,1.212645,1.545675,-1.785922,-1.436753,-0.78684,-1.738173,-2.827608,-2.803786,-5.899704,-1.237518,-3.779399,-3.12073,-4.618302,-3.606031,-5.965363,-7.731821,-3.386104,-1.449599,-2.914696,-3.549143,-3.173454,-6.225402,-1.653074,-3.724167,-2.47578,-3.299119,-8.969987,-2.54341,-3.888787,-2.848627,-3.21839,-7.114535,-1.869449,-0.226221,-0.13105,-0.184943,-0.786541,-4.96498,-2.388075,-0.998791,-0.308832,0.307343,-1.222715,1.840389,-3.30754,-5.865023,-2.843484,-3.798524,0
844,503,-1.676242,-2.842436,-2.453575,-0.339167,1.486876,1.044634,0.110692,-3.459534,-1.563629,0.556886,-1.573643,-2.636292,-3.897111,-2.084223,0.475684,-1.251799,3.32649,-0.624007,-1.810162,-0.61805,0.730603,-0.846883,-0.1811,1.526672,-7.790694,-0.675233,-0.39263,-1.37217,-1.827779,-0.188768,-1.227542,-0.090851,-0.029751,-1.888465,-3.805525,-0.710853,1.393427,-3.391665,-3.581411,-1.655764,0.674005,-0.468034,0.318801,0.41124,-0.056973,-0.693987,-2.002077,0.894449,0.612746,-2.077448,0.392425,-2.773106,-1.015724,1.353859,1.378683,-3.722903,0.167586,-0.24452,-1.290066,-0.025898,-2.310171,-2.338515,1.180704,0.432405,-1.388732,-4.919523,0.051231,-1.255542,-3.088597,-3.749525,-1.366785,-1.971098,2.294778,0.6595,-0.264152,1.966894,0.64619,-0.029275,-2.262658,0.357082,-0.067492,-1.867655,0.516829,2.442335,0.189244,-3.801571,-5.056518,-2.212954,-0.095414,-3.632932,0.220245,1.41821,-6.539272,0.8515,-1.170326,0.387411,-1.165085,-3.750331,-2.271135,-0.736793,-1.982824,-2.343191,-2.440708,0.886733,1.03591,2.010275,-1.52685,-3.309877,-1.189127,0.254482,3.275714,-2.373682,1.194669,1.386455,0.684124,-0.759299,-2.806287,-1.915395,-1.081077,0
845,522,1.851408,-2.127487,-0.138668,1.44735,4.992116,3.708156,4.936394,2.164181,0.598742,2.462177,2.587495,3.939926,-0.253227,0.252443,1.623219,-1.497962,5.018715,4.889852,0.052453,-0.026472,4.065852,2.41374,0.318209,4.946975,-2.995227,0.0472,2.932065,-2.477018,2.150387,4.092882,1.044735,1.10884,1.62469,-0.479818,-2.237887,2.259918,3.377543,-0.416115,-0.947078,1.214398,1.72264,0.43091,0.337481,3.055462,1.719715,0.255529,-1.577156,1.826565,5.65768,-0.92665,2.865107,3.744722,2.491658,3.556673,3.848655,1.36084,2.566505,3.312639,1.592713,2.103548,0.252316,0.751743,5.782149,2.41436,-0.930706,1.205535,1.754436,-1.776593,-1.605332,-1.01575,2.034486,3.592053,4.647312,2.506462,-1.077442,1.33393,5.197295,5.63647,0.217536,6.638381,3.451679,0.849008,5.531388,6.086303,5.333961,0.806283,-1.125142,-0.004712,2.445614,0.738786,2.801163,5.055784,-1.268703,3.575221,-0.486902,3.910924,0.619085,0.340086,4.293997,-0.154718,-0.876267,-0.801699,-1.043323,1.652474,5.040321,5.074479,0.200766,-4.241229,1.473729,4.006621,1.690799,-0.723472,4.373722,2.575395,4.448843,1.967806,-0.644342,-2.56941,1.797878,0
846,582,-2.331541,-7.690059,-4.830954,-0.602893,-2.998852,-2.62989,-0.385528,-2.925837,-1.570132,-2.573989,-1.560263,-1.515195,-4.725232,-6.498835,-0.449112,-0.400255,-1.520564,0.075088,-1.032306,-2.039792,-0.841145,-2.672319,1.812527,-0.345086,-5.26133,-2.930442,-2.423457,-0.347762,-1.024733,-2.434328,-2.44359,-2.758627,-0.487546,-2.575987,-8.73909,-1.387559,-0.605541,-0.511203,-2.465561,-2.118847,-3.101317,-1.348866,0.485594,-1.217619,-3.843267,-2.76653,-5.617551,-3.670309,1.125644,-3.280345,-1.192827,-7.514353,-4.815291,-0.001527,-1.180535,-2.902006,-0.787843,0.389844,0.049973,-1.754661,-1.914711,-3.196148,2.365791,-2.745851,-1.985301,-5.925119,-1.32495,-3.460026,-4.175903,-0.097126,1.89877,3.064284,1.851634,-0.912188,-1.723668,-1.104255,-0.342765,-2.005222,-3.988143,-3.869958,-0.398031,-4.221884,-2.235409,-4.556333,-3.129498,-5.829983,-5.845351,-3.521703,-0.248494,-1.487433,-1.957003,-3.110649,-5.743019,-2.024598,-4.82621,-2.674078,-2.344825,-7.179431,-4.161424,-4.089317,-1.973691,-3.994964,-5.622376,-0.43261,2.61344,3.052292,-2.017361,-1.199785,-3.263877,-2.135332,-0.861764,-2.27447,1.115186,0.406879,1.185984,-2.902298,-6.239252,-4.154927,-2.993882,0
847,289,1.758422,-0.073502,0.824539,2.270091,2.303268,3.140847,1.292848,1.161162,2.624102,2.670611,2.028364,0.952029,0.016079,2.077314,2.010415,2.744643,0.556102,4.706846,0.52911,1.086478,2.014069,0.858998,2.329631,2.059599,0.653157,0.865053,1.549459,0.848126,1.815462,2.835784,2.152804,3.094776,1.958985,1.803625,-0.71588,2.160998,1.650604,1.868671,2.001334,2.573492,1.575631,1.212547,2.093762,2.747063,1.838256,1.481672,0.39181,-0.029853,3.715705,1.959438,2.067647,1.621463,1.741864,3.14802,2.987343,2.293687,0.788327,2.873398,2.373772,3.088708,3.377001,1.712244,2.076593,1.252595,-0.031834,-1.531358,1.682823,0.786859,0.614511,2.383448,1.680713,2.032973,1.369444,1.619572,-0.184402,2.411965,2.569785,0.734569,1.577385,0.993058,2.100655,0.331534,1.449815,1.607373,2.919089,0.955621,-1.264511,1.900169,2.141532,2.316973,1.237465,3.250955,0.873579,0.405979,0.488284,0.302433,0.619273,0.100476,1.95976,-0.289885,1.048738,1.713252,-0.562522,1.70151,2.709907,1.827393,1.827457,1.59557,1.545553,0.461242,0.621842,1.818364,3.290766,3.170093,1.349724,1.377374,1.178968,3.395259,2.452275,0
